,name,place_id,formatted_address,types,user_ratings_total,rating,lat,long,latlong
599,IGD RS Panti Waluyo Rawat Jalan,ChIJWXM3ozAUei4RC4lAxMDUUIY,"CQQR+X9P, Kerten, Laweyan, Surakarta City, Central Java 57143, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.560041399999999,110.7909401,"-7.5600414,110.7909401"
600,Unit Hemodialysis Rumah Sakit Islam Surakarta,ChIJjQDEIFsUei4R8Rt2v47wxkY,"CQRC+V7M, Jl. Jendral Ahmad Yani, Mendungan, Pabelan, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57162, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.5577882,110.7706598,"-7.5577882,110.7706598"
601,Mini Hospital Universitas Muhammadiyah Surakarta,ChIJhZDDXloUei4RFtqN-v-euF0,"Jl. Garuda Mas No.2, Gatak, Pabelan, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57169, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-7.558687,110.7693289,"-7.558687,110.7693289"
602,Clinical Sri Murti Husada,ChIJPSc0c0cUei4RDx77PIa2KZQ,"Jl. Profesor DR. Soeharso No.109, Jajar, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57144, Indonesia","hospital,doctor,point_of_interest,health,establishment",117,4.4,-7.550975,110.7878309,"-7.550975,110.7878309"
603,VIP room Indra 3b Kasih Ibu Hospital,ChIJO2QQSykUei4RV5108ExzS5Y,"CRP2+RPC, Purwosari, Laweyan, Surakarta City, Central Java 57142, Indonesia","hospital,point_of_interest,health,establishment",3,4.3,-7.562945699999998,110.8017781,"-7.5629457,110.8017781"
604,Gedung Penunjang Non Medis Rumah Sakit Brayat Minulya,ChIJB0HDRpkWei4R9TYTp6EKPgQ,"CRX7+5R9, Manahan, Banjarsari, Surakarta City, Central Java 57139, Indonesia","hospital,health,point_of_interest,establishment",1,5.0,-7.5520818,110.8146115,"-7.5520818,110.8146115"
605,Center HEMODIALISIS RS PKU MUHAMMADIYAH SURAKARTA,ChIJdWLVGsYXei4RxogyKTO9M9k,"CRP8+5G9, Jl. Yosodipuro, Mangkubumen, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57131, Indonesia","hospital,health,point_of_interest,establishment",4,4.8,-7.564581800000001,110.8163504,"-7.5645818,110.8163504"
606,Ruang Puntadewa RSJD Surakarta,ChIJnfbY0VMXei4RNj-CrcQgtX0,"Jl. Ki Hajar Dewantara No.80, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.556535800000001,110.8634961,"-7.5565358,110.8634961"
607,Klinik THT RSUP Surakarta,ChIJLwudbi0Vei4Rymzc3PvyUfc,"Jajar, Laweyan, Surakarta City, Central Java, Indonesia","doctor,health,point_of_interest,establishment",17,4.5,-7.5551512,110.7880813,"-7.5551512,110.7880813"
608,Budi Luhur Rumah Bersalin,ChIJN2KmQjoUei4RamzJ_NSngWM,"JL Jend Jl. Basuki Rahmat No.26 RT 003/13, Kerten, Laweyan, Surakarta City, Central Java 57143, Indonesia","hospital,health,point_of_interest,establishment",2,5.0,-7.5573254,110.7913097,"-7.5573254,110.7913097"
609,IGD,ChIJVXIChusVei4RudfDwMvjQnk,"CQVJ+35F, Karangasem, Laweyan, Surakarta City, Central Java 57145, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.557304,110.7804309,"-7.557304,110.7804309"
610,poliklinik umum dan spesialis RSUI Kustati,ChIJl4Pdi1cXei4RCrtaXGn2flo,"CR9J+65X, Pasar Kliwon, Surakarta City, Central Java 57118, Indonesia","hospital,health,point_of_interest,establishment",4,3.8,-7.581889200000001,110.8304972,"-7.5818892,110.8304972"
611,poliklinik mojosongo surakarta,ChIJr4QOp4cWei4RO5v5aiccW-g,"CRM8+8M4, Timuran, Banjarsari, Surakarta City, Central Java 57141, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.5667285,110.8167111,"-7.5667285,110.8167111"
612,Ruang Tunggu Poliklinik RS. Triharsi,ChIJJWolXrwXei4RAVCLvQ0-G3E,"CRVF+3VC, Gilingan, Banjarsari, Surakarta City, Central Java 57134, Indonesia","hospital,health,point_of_interest,establishment",3,4.7,-7.5573152,110.8246476,"-7.5573152,110.8246476"
613,Rumah Sakit Jiwa Tathya Puri,ChIJ0z9mco0Wei4R8zDEsYHDOf4,"Jl. Kapten Mulyadi No.174, Setabelan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57118, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.5586796,110.8291167,"-7.5586796,110.8291167"
614,Rumah Sakit Umum Daerah (RSUD) Kota Yogyakarta,ChIJV1kNuKdXei4Rth3k78oPmxE,"Jl. Ki Ageng Pemanahan No.1-6, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","hospital,doctor,health,point_of_interest,establishment",966,3.7,-7.825827800000001,110.3780066,"-7.8258278,110.3780066"
615,"Bethesda Hospital, Yogyakarta",ChIJY8DL6TJYei4RRt58HGQX_Uc,"Jl. Jend. Sudirman No.70, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224, Indonesia","hospital,doctor,health,point_of_interest,establishment",1145,4.2,-7.783989999999998,110.3776907,"-7.78399,110.3776907"
616,RS DKT Dr. Soetarto,ChIJQ7k9ei1Yei4RD0CyR7q6hYg,"Jl. Juadi No.19, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224, Indonesia","hospital,doctor,health,point_of_interest,establishment",1281,4.6,-7.785572600000001,110.3768265,"-7.7855726,110.3768265"
617,PKU Muhammadiyah Hospital Of Yogyakarta,ChIJoYCNNIlXei4RvjcD2FQhans,"Jl. KH. Ahmad Dahlan No.20, Ngupasan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55122, Indonesia","hospital,health,point_of_interest,establishment",1229,4.2,-7.801139200000001,110.3622559,"-7.8011392,110.3622559"
618,Panti Rapih Hospital,ChIJj1yWDDVYei4Rr7fvqiSDR9I,"Jl. Cik Di Tiro No.30, Samirono, Terban, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55223, Indonesia","hospital,health,point_of_interest,establishment",1443,4.2,-7.777237299999999,110.376169,"-7.7772373,110.376169"
619,Happy Land Medical Centre,ChIJaddNSNhZei4Rusn-Yx7E-Wc,"Jl. Ipda Tut Harsono Jl. Melati Wetan No.53, Muja Muju, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55165, Indonesia","hospital,health,point_of_interest,establishment",624,3.7,-7.793966999999999,110.3919208,"-7.793967,110.3919208"
620,Hidayatullah Islamic Hospital,ChIJfWLu1nJXei4RD3gV9HxokbM,"Jl. Veteran No.184, Pandeyan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55161, Indonesia","hospital,health,point_of_interest,establishment",833,3.8,-7.815329499999999,110.3877552,"-7.8153295,110.3877552"
621,Rachmi Maternity Hospital Yogyakarta,ChIJWfXi64xXei4R8JkA-SlaD6A,"Jl. KH. Wachid Hasyim D.I No.47, Notoprajan, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55262, Indonesia","hospital,doctor,health,point_of_interest,establishment",250,3.7,-7.803617099999999,110.3565291,"-7.8036171,110.3565291"
622,Dr. Yap Eye Hospital,ChIJJ6JVeDRYei4R-agEkOPWW4c,"Jl. Cik Di Tiro No.5, Terban, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55223, Indonesia","hospital,health,point_of_interest,establishment",670,4.0,-7.7807878,110.3749998,"-7.7807878,110.3749998"
623,Ludira Husada Tama Hospital,ChIJiUfSrh5Yei4RVEin5OOJkMY,"Jl. Wiratama No.4, Tegalrejo, Kec. Tegalrejo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55244, Indonesia","hospital,health,point_of_interest,establishment",464,3.1,-7.792533600000001,110.3530126,"-7.7925336,110.3530126"
624,Dr. Sardjito General Hospital,ChIJR5WZP0xYei4R-x0uq58e-PU,"Jl. Kesehatan Jl. Kesehatan Sendowo No.1, Sendowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","hospital,doctor,health,point_of_interest,establishment",2242,3.8,-7.7686163,110.3734742,"-7.7686163,110.3734742"
625,RS Pratama,ChIJMVAnRJ9Xei4RBdy6_gVWkQ8,"Karanganyar, Jl. Kolonel Sugiyono No.98, Brontokusuman, Kec. Mergangsan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55153, Indonesia","hospital,health,point_of_interest,establishment",376,3.4,-7.815600399999999,110.3739058,"-7.8156004,110.3739058"
626,RSK THT Sari Asih,ChIJXfaLhi5Yei4RTSbQ6mqugBM,"Tirtodipuran St No.38, Kotabaru, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55143, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.788281,110.37205,"-7.788281,110.37205"
627,Gigihospital,ChIJeR7u6DJYei4R_N1xhuAXws0,"Jl. Jend. Sudirman No.70, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.7835318,110.3768878,"-7.7835318,110.3768878"
628,Auditorium RS Bethesda Yogyakarta,ChIJpY_beCBZei4RP7ICV-6sJEI,"Bethesda Hospital, Yogyakarta, Kotabaru, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55224, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.783530299999999,110.3785705,"-7.7835303,110.3785705"
629,RS Khusus Bedah An Nur Yogyakarta,ChIJVTmMGclZei4RKo4DaZ-8tJo,"Jalan Colombo No.14 - 16, Caturtunggal, Kecamatan Depok, Samirono, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia","hospital,health,point_of_interest,establishment",91,4.1,-7.777933600000001,110.3869564,"-7.7779336,110.3869564"
630,RSK Bedah Soedirman,ChIJc98irWNXei4RRMZqCGkk8jY,"693V+3JM, Muja Muju, Umbulharjo, Yogyakarta City, Special Region of Yogyakarta, Indonesia","hospital,health,point_of_interest,establishment",1,5.0,-7.797286,110.394039,"-7.797286,110.394039"
631,Rumah Sakit Graha Diabetika,ChIJO1jcJCtYei4Rs8-eMhw7Y5I,"JL Dokter Soetomo No.13-A, Bausasran, Danurejan, Yogyakarta City, Special Region of Yogyakarta 55211, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.792316899999999,110.3775785,"-7.7923169,110.3775785"
632,Carolus 602 RS Panti Rapih,ChIJz5c1OzVYei4RCr46hFo9sH0,"Jl. Colombo Yogyakarta No.3, Samirono, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","hospital,health,point_of_interest,establishment",1,5.0,-7.7768055,110.3775254,"-7.7768055,110.3775254"
633,RSKIA 45 Prof. dr. Ismangoen,ChIJ5_NNKO5Xei4R-U5G1YkWCXY,"Jl. Patangpuluhan No.35, Patangpuluhan, Wirobrajan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55251, Indonesia","hospital,health,point_of_interest,establishment",73,4.2,-7.807445699999999,110.3463691,"-7.8074457,110.3463691"
634,Ruang D Rumah Sakit Bethesda,ChIJX9A1Zc1Zei4R1cHpJuP59G4,"No., Jl. Urip Sumoharjo No.20, Klitren, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55222, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-7.784462,110.380757,"-7.784462,110.380757"
635,Siloam Hospitals Yogyakarta,ChIJaUzvXMVZei4RXtPtEiG2IMA,"Jl. Laksda Adisucipto No.32-34, Demangan, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55221, Indonesia","hospital,point_of_interest,health,establishment",1779,4.4,-7.7834264,110.3908782,"-7.7834264,110.3908782"
636,Rumah Sakit Bhakti Ibu,ChIJjTm4AnVXei4RDdPyG51X-HE,"Jl. Golo No.32-33, Pandeyan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55161, Indonesia","hospital,point_of_interest,health,establishment",46,4.5,-7.814840900000001,110.3816456,"-7.8148409,110.3816456"
637,RSK THT Professor R Oepomo,ChIJGYLFhJpXei4RUvKmcGnMtck,"Jl. Suryomentaraman Wetan No.298 A, Panembahan, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55131, Indonesia","hospital,point_of_interest,health,establishment",1,5.0,-7.808249999999999,110.3671003,"-7.80825,110.3671003"
638,Bethesda Hospital Lempuyangwangi,ChIJHZKUsYBXei4ROm7cfhqSLDA,"Jl. Hayam Wuruk No.6, Bausasran, Kec. Danurejan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55211, Indonesia","hospital,doctor,point_of_interest,health,establishment",249,3.8,-7.796510199999999,110.3730829,"-7.7965102,110.3730829"
639,UKS SD Negeri Tegalrejo 1 Yogyakarta,ChIJw2ACD9tZei4R9s22nQob4ec,"69F3+28X, Bener, Tegalrejo, Yogyakarta City, Special Region of Yogyakarta 55243, Indonesia","hospital,point_of_interest,health,establishment",1,4.0,-7.7773844,110.3533505,"-7.7773844,110.3533505"
640,"Pav.Shinta, Rs Bethesa, Yogyakarta",ChIJJS1G8jJYei4R5sUNvBTPHKY,"698G+GF4, Kotabaru, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55224, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-7.783727799999999,110.3761964,"-7.7837278,110.3761964"
641,RSU Sakina Idaman,ChIJg7upyU9Yei4Rk-7EYb4wH2g,"Condro Loekito, Jl. Nyi Tjondrolukito Jl. Blunyah Gede No.60, Kutu Dukuh, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284, Indonesia","hospital,doctor,point_of_interest,health,establishment",924,3.7,-7.767314099999999,110.3679718,"-7.7673141,110.3679718"
642,Ruang HD RS Jogja,ChIJpfc5HghXei4Rt6dsEIg3lqU,"Jl. Ki Ageng Pemanahan No.1, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-7.8251377,110.3786256,"-7.8251377,110.3786256"
643,RS PKU Muhammadiyah Yogyakarta (Gedung KH.Sudja'),ChIJrQ9ZRolXei4REIgg_Ah3dJ0,"Jl. Bhayangkara No.9, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261, Indonesia","hospital,point_of_interest,health,establishment",4,4.0,-7.8003628,110.3618842,"-7.8003628,110.3618842"
644,Panti Rapih Hospital Medical Check Up,ChIJt45aEDVYei4RC_CoR5gKbAo,"Jl. Cik Di Tiro No.30, Terban, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55223, Indonesia","hospital,point_of_interest,health,establishment",12,4.6,-7.7768445,110.3763471,"-7.7768445,110.3763471"
645,Rumah Sakit Khusus Bedah (RSKB) Ring Road Selatan Bantul,ChIJ6-uHdrRXei4Rtzfu6WHGxTo,"Glugo, Panggungharjo, Sewon, Bantul Regency, Special Region of Yogyakarta 55188, Indonesia","hospital,point_of_interest,health,establishment",147,3.9,-7.834159599999999,110.360386,"-7.8341596,110.360386"
646,Blok H RS Jogja,ChIJ-z5C_wdXei4Rl1z2dCj2dm8,"Jl. Ki Ageng Pemanahan No.1, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","hospital,point_of_interest,health,establishment",3,4.7,-7.8263197,110.3785726,"-7.8263197,110.3785726"
647,RSKIA Permata Bunda,ChIJbzwd9BNXei4RLaF06VhF7io,"Jl. Ngeksigondo No.56, Prenggan, Kec. Kotagede, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55172, Indonesia","hospital,point_of_interest,health,establishment",83,4.3,-7.8203849,110.3997935,"-7.8203849,110.3997935"
648,Antigen 24 Jam Jogja RS Ludira Husada Tama,ChIJV7VoB2ZZei4Rd64ukU5wTY4,"Jl. Wiratama No.04, Tegalrejo, Kec. Tegalrejo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55244, Indonesia","hospital,point_of_interest,health,establishment",19,4.8,-7.792421999999998,110.3530077,"-7.792422,110.3530077"
649,Hospital Patmasuri,ChIJw3s5fEhWei4RylEWMGq2ecc,"5995+XWX, Jl. Lapangan Krapyak, Panggungharjo, Sewon, Krapyak Kulon, Panggungharjo, Bantul, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55188, Indonesia","hospital,point_of_interest,health,establishment",49,3.8,-7.830016599999999,110.3598709,"-7.8300166,110.3598709"
650,Rumah Sakit Khusus Ibu dan Anak Bhakti Ibu,ChIJrZZG33RXei4R66XNs65c7_I,"Jl. Golo No.32-33, Pandeyan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55161, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-7.8148291,110.3815969,"-7.8148291,110.3815969"
651,Rumah Sakit Betesda,ChIJJ8noMVJZei4Rmou5XpnY9OY,"6939+QQ9, Suryatmajan, Danurejan, Yogyakarta City, Special Region of Yogyakarta 55213, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-7.7955798,110.3694896,"-7.7955798,110.3694896"
652,Posko Sar Linmas DIY,ChIJ46AojDBYei4RdQDMfdeCKSo,"Jl. Jend. Sudirman No.5, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-7.782702,110.367959,"-7.782702,110.367959"
653,RSKIA Fajar,ChIJsbEhwe1Xei4RxsD72opbT8g,"Bugisan St No.6-8, Patangpuluhan, Wirobrajan, Yogyakarta City, Special Region of Yogyakarta 55251, Indonesia","hospital,point_of_interest,health,establishment",55,4.5,-7.808627700000001,110.3499615,"-7.8086277,110.3499615"
654,Ruang Pendaftaran Pasien Rawat Jalan RS Bethesda,ChIJ6wu238pZei4RUVXqgfk-cQA,"698H+MC2, Kotabaru, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55224, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.7833546,110.3785068,"-7.7833546,110.3785068"
655,RSK Bedah Patmasuri,ChIJTQ-LSbdXei4RSRrMzC-MEIE,"59C6+J4M, Krapyak Kulon, Panggungharjo, Sewon, Yogyakarta City, Special Region of Yogyakarta, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.8284102,110.3603078,"-7.8284102,110.3603078"
656,TPPRI RS Jogja,ChIJl6E7zx5Xei4RSzMfVkO-iL8,"59FH+W56, Sorosutan, Umbulharjo, Yogyakarta City, Special Region of Yogyakarta 55162, Indonesia","hospital,health,point_of_interest,establishment",1,4.0,-7.8252091,110.3778852,"-7.8252091,110.3778852"
657,RUANG ELISABETH RS PANTI RAPIH,ChIJhYZyEkpZei4RwqjpoRz_cTg,"Jl. Sagan Utara No.941, Terban, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55223, Indonesia","hospital,health,point_of_interest,establishment",1,3.0,-7.7776286,110.3778956,"-7.7776286,110.3778956"
658,humas dan marketing rs bethesda,ChIJs_1bK81Zei4Rn66IghMivJg,"Jl. Jend. Sudirman No.70, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224, Indonesia","hospital,health,point_of_interest,establishment",1,5.0,-7.783599699999999,110.3780247,"-7.7835997,110.3780247"
659,Top Asri Clinic Medical Center,ChIJj7tY__RXei4RxHO7BTZGpHc,"Jl. HOS Cokroaminoto No.17, Pakuncen, Wirobrajan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55252, Indonesia","hospital,health,point_of_interest,establishment",13,4.0,-7.799607999999999,110.3518949,"-7.799608,110.3518949"
660,Bethesda Hospital Surgery Clinic,ChIJKYGiyTJYei4RCJUDHfk9c4g,"698H+G68, Kotabaru, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55224, Indonesia","hospital,health,point_of_interest,establishment",11,4.5,-7.7837171,110.3780763,"-7.7837171,110.3780763"
661,RSKIA PKU Muhammadiyah Kotagede,ChIJGW_ythdXei4Rw6TgNlVUACE,"Jl. Kemasan No.30, Purbayan, Kec. Kotagede, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55173, Indonesia","hospital,health,point_of_interest,establishment",312,4.0,-7.822922499999999,110.4007909,"-7.8229225,110.4007909"
662,IGD RS Bethesda Lempuyangan,ChIJQ_odtIBXei4RaJjUkZGUzm4,"Jl. Bausasran No.3, Purwokinanti, Kec. Danurejan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55166, Indonesia","hospital,health,point_of_interest,establishment",2,4.5,-7.7968129,110.3732531,"-7.7968129,110.3732531"
663,"DR Mahir, Sps",ChIJ205phTNYei4RPV0Sv5NK7CM,"Jl. Danukusuman BI GK-VI No. 200 Baciro Gondokusuman Yogyakarta Daerah Istimewa Yogyakarta, Terban, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55223, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.780709399999998,110.3748858,"-7.7807094,110.3748858"
664,Instalasi Bedah Sentral RS Jogja,ChIJv2cv0k9Xei4RtkRuxJeud48,"59FH+W8C, Sorosutan, Umbulharjo, Yogyakarta City, Special Region of Yogyakarta 55162, Indonesia","hospital,health,point_of_interest,establishment",1,4.0,-7.8251932,110.3782617,"-7.8251932,110.3782617"
665,KAMAR JENAZAH RS PKU,ChIJQwnkJdRXei4RiU7eukJGSrk,"59X6+VVJ, Ngupasan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55261, Indonesia","hospital,health,point_of_interest,establishment",1,5.0,-7.8002789,110.3621426,"-7.8002789,110.3621426"
666,Galilea anak lt.3 RS Bethesda Jogja,ChIJmZn1UKhZei4Rgg4gZsaUGcI,"Jl. Jend. Sudirman No.70, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.7837519,110.3767737,"-7.7837519,110.3767737"
667,RSKIA Bhakti Ibu unit 2,ChIJKfMhdw1Xei4RMMjF68aTLGM,"59MQ+42W, Jl. Perintis Kemerdekaan, Pandeyan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55161, Indonesia","hospital,health,point_of_interest,establishment",6,4.8,-7.8171363,110.3875851,"-7.8171363,110.3875851"
668,Yayasan Purna Yudha Yogyakarta,ChIJE2VKKT1Yei4RRDEF4pnqAzE,"Jl. Tentara Rakyat Mataram No.6, Bumijo, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55231, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.785785000000001,110.357333,"-7.785785,110.357333"
669,Pavilliun Amarta,ChIJu2FxTUlYei4R_F5ptrJcZ7c,"Jl. Sendowo E-F No.129, Sendowo, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","hospital,health,point_of_interest,establishment",2,5.0,-7.770167199999999,110.3717718,"-7.7701672,110.3717718"
670,Rumah Bersalin Bhayangkara,ChIJG73SH4pXei4RTIRDukxpHlY,"JL. Aipda. Karel Satsuit Tubun, No. 20, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.797441,110.360627,"-7.797441,110.360627"
671,RSU Griya Mahardhika Yogyakarta,ChIJ41TKwq9Xei4RMwOHFBNTf8s,"Jl. Parangtritis, Km. 4, Gg. Wijaya Kusuma No.212, Druwo, Bangunharjo, Kec. Bantul, Daerah Istimewa Yogyakarta 55187, Indonesia","hospital,health,point_of_interest,establishment",375,4.1,-7.838591699999999,110.3658266,"-7.8385917,110.3658266"
672,indomedis.com,ChIJZxEH_TNYei4RlFJV3m62nkk,"Hotel Orlen Jl. C. Simanjuntak #6A, Terban, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55223, Indonesia","hospital,health,point_of_interest,establishment",2,2.0,-7.7808187,110.3732441,"-7.7808187,110.3732441"
673,Instalasi Radiologi RS Kota Yogyakarta,ChIJW9Xirn9Xei4RpwWeWQpWG1s,"59FH+X47, Sorosutan, Umbulharjo, Yogyakarta City, Special Region of Yogyakarta 55162, Indonesia","hospital,health,point_of_interest,establishment",4,4.0,-7.825088899999999,110.3777903,"-7.8250889,110.3777903"
674,Rumah sakit daerah yogyakarta,ChIJJXajAEBXei4RZcJSs7-XEws,"Jl. Ki Ageng Pemanahan No.1, RW.6, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","hospital,health,point_of_interest,establishment",1,5.0,-7.8251377,110.3786256,"-7.8251377,110.3786256"
675,Siloam Jogja Sport Center,ChIJMcFm32pZei4Rvy2U-ZbUQOo,"Jl. Laksda Adisucipto No.32-34, Demangan, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55221, Indonesia","hospital,health,point_of_interest,establishment",1,5.0,-7.7840413,110.390646,"-7.7840413,110.390646"
