,place_id,place_name,reviewer_name,reviewer_rating,reviewer_review
2321,ChIJ6yEycQQWei4R0SpuVsPL2OY,Rumah Makan Medan Jaya,Awi Wiono,5,Top
2322,ChIJ6yEycQQWei4R0SpuVsPL2OY,Rumah Makan Medan Jaya,andreas lestyawan,4,Kweetiau seafood
2323,ChIJ6yEycQQWei4R0SpuVsPL2OY,Rumah Makan Medan Jaya,Dhani Prasetyo,4,"Maknyuss..👍🏻
For those who are looking for home-style Medan cuisine in the city of Solo..
The kwetiau flush is okay in my opinion..
Moderate price, not expensive..
The place is small but quite clean..
Open in the morning so you can make breakfast too..
Especially on Sundays there is a menu of Emie, nasi uduk and lontong..

( 🚴‍♂️ GOWES FIND BREAKFAST )"
2324,ChIJ6yEycQQWei4R0SpuVsPL2OY,Rumah Makan Medan Jaya,lusie ana,4,"Want to go to Medan city (the food is said to be delicious2) but it's still a pandemic. So just stop by the Medan restaurant in solo hehe.. try the menu that is not written on the list, lontong vegetables, e mie. Plus other terrain special menus. Tasty, authentic, soft not too salty. The place is clean and the service is friendly."
2325,ChIJ6WblKMkxMTAR-v-JcK5Uz78,Rumah Makan David,Johannes Soo,4,"This place is non-halal.

Ordered their signature Nasi Simangunsong special with salted fish fried rice (They have option served with plain rice only).
The fried chicken is good! Juicy inside and crispy outside, the kangkung belacan is not so spicy and served with thicker sauce, but i am abit disappointed with the fried rice as i cannot really taste the salted fish flavor, it just like standard chinese fried rice.

Their pork bistik is good and taste like how it should be.

Overall, the place and toilet are clean, food is decent, price is standard. Will come back to try their other dishes."
2326,ChIJ6WblKMkxMTAR-v-JcK5Uz78,Rumah Makan David,Wira dharmawan,3,"Location is in old town area,food is decent,price is average and serving time can be quite troublesome when they are having a lot of customer.Everyfood is been cook by chef david.They are no helper even from david mom.Tips for new customer;Food here is quite good if you not minding a msg,adding order is absolute no no,so order complete food in advance or u will get a food a hour later maybe more."
2327,ChIJ6WblKMkxMTAR-v-JcK5Uz78,Rumah Makan David,Hansan Tan,5,Good kwetiau with wok hei
2328,ChIJ6WblKMkxMTAR-v-JcK5Uz78,Rumah Makan David,Husin Angkasa,4,"some of the foods are  Good and delicious such as Cap cai, sweet sour fish, but pork steak is not recommend. All the prices are reasonable"
2329,ChIJ6WblKMkxMTAR-v-JcK5Uz78,Rumah Makan David,poeloe naga,3,"Simangunsong fried rice is the recommemded choice,  serve with fried chicken and morning-glory dish.  The service was fast.  Taste was good.  The place is in 1 way road and you may park in the road side.  The traffic around was crowded in evening after office hour"
2330,ChIJa9V65GnmaC4RK2VkdPV8lKM,Gormeteria,Langga Calvareno,5,"Very good restaurant in Bandung, West Java.

The place is nice, the building, architecture, ambiance, is all good. Have an outdoor seating too, very green and shady.

The food have very good taste, and beautiful plating too.

The price is a little bit expensive, but still okay for the quality and the taste

The parking lot is quite narrow, not very easy to get a parking spot."
2331,ChIJa9V65GnmaC4RK2VkdPV8lKM,Gormeteria,Iin Puspasari,4,"Nice place..
Nice Serving..
A bit crowded at lunch time..
Too narrow parking lot..
A bit expensive..

But all worth for the food Taste..
Especially for Tenderloin steak..
its very smooth & we can choose 2 different sauce in one plate
Nice 💕

Cakes also Nice 🍰💕"
2332,ChIJa9V65GnmaC4RK2VkdPV8lKM,Gormeteria,gilang shanahan,5,"Hey, i thought this place was your typical run-off-the-mill instagram joint, it turns out to be quite decent! Didn’t have any mains since I was already full, but ordered the Thai Tea Layered cake and it was very decent! Highly recommended for hanging out, but not so much for work, especially during rush hours. Cost-wise, it’s very affordable for the quality. Expect to spend 75-150k per person"
2333,ChIJa9V65GnmaC4RK2VkdPV8lKM,Gormeteria,Danny Wongso,5,"Love the ambience.

The staff was so awesome, he explained me very well about the menu, and not wrong choice

All the food i ordered was so awesome

The price was make sense for me for this kinna place

The layered cake? Just don’t ask. Too delicious, that one is durian layered cake, of course recommended by the staff"
2334,ChIJa9V65GnmaC4RK2VkdPV8lKM,Gormeteria,Novi Faldian,5,"Nice place for hangout, the coffee is good, dish amazing with premium quality and premium price. Fast and friendly service. Limited parking lot, but we can use valet parking for 20k rupiah."
2335,ChIJd5G4NvPmaC4RBd-NWFwpSRg,La Costilla (Affordable Casual Dining),Arvin Tanu,4,"Food: loves the ribs. Probably the best in Bandung. Anything else is alright. The jambalaya was too dry, the escargot was too chewy, and the potato gratin was tasteless. But general, the food was great for its fair price.

Ambience: loves it. Very blue.

Conclusion: you dont have to go far to Bali to taste good ribs no more. Just come to this resto."
2336,ChIJd5G4NvPmaC4RBd-NWFwpSRg,La Costilla (Affordable Casual Dining),Wilson Teja,5,"The food is good and worth to price. Order onion ring, ribs, escargot and pork belly with thai sauce. Their ribs is tasty even we only order local ribs.  Escargot and pork belly also good.
They only provide small parking space but you can park on the street.
Service is also good."
2337,ChIJd5G4NvPmaC4RBd-NWFwpSRg,La Costilla (Affordable Casual Dining),Ronald Candiago,5,"Black angus 5 star, no doubt. Tender, juicy, mushroom sauce not just cream but also tasty.
Cod fish also 5 star, spicy sauce blend with creamy taste.
Ribs just 3 star. The smokey taste very nice, but it almost no meat at ribs.
Pizza also nice, but the base sauce i think too much, so it very sweet after 2 slice.
Overall 4,5.  i want try another food here."
2338,ChIJd5G4NvPmaC4RBd-NWFwpSRg,La Costilla (Affordable Casual Dining),Hannah Truitt,5,"Delicious! We got the burnt lemon chicken, the teriyaki salmon, and the potato soup.

The chicken was probably our favorite - the mashed sweet potatoes were amazing.

The potato soup was INCREDIBLE, my only complaint is that I wish they had an option for a bigger portion of it - the bowl was very small."
2339,ChIJd5G4NvPmaC4RBd-NWFwpSRg,La Costilla (Affordable Casual Dining),Teddy Hatadjie,4,"Taste : Just OK, the baby back ribs is quite good but very lack of side dish ( no salad / dressing ) & poor plating food presentation, the Curry from Japanese curry Rice was saving the day.

Price : Medium, overprice for the ribs

Menu : Less Variety but tempting

Ambience : Cozy, great for hangout, indoor only

Location : A bit hard to find ( because the sign is small ), in the main street of Dr. Sutami

Parking Space : Large

Service : Quick, Friendly, Knowledgeable

Revisit : Maybe"
2340,ChIJlesM_RXmaC4R54fStJCsL58,Fresco Bandung,joko muslim,5,"First time here, quite a surprise finding they are actually in Hilton hotel floor 6.
Not really like what came out of our mine.
It’s kind of fine dining of Italian resto.
We were served with complimentary snacks such as bread and stick with pesto. This was an interesting start.
Then came the super friendly and handy manager, Mr. Yusup.
He is really the frontline of this resto that establish the wonderful welcome impression. He explained enthousiastic the menu.
We ordered 2 pans of pizza, a bowl of risotto and drinks.
We order too much this time and at the end we asked to wrapped up for take a way.
They tasted a lot similar as what we had in Italy, surely with some adjustments. They are great.
The ambience was good. The price was reasonable as cuisines serve in star hotel.
We will absolutely come back for another taste of Italian cuisine next time.

I would suggest to serve bottle of free tap water as they do in Italy. 🤭🤭
Special thanks to mr. Yusup for your great hospitality and those chit chat, Mr. Guntur for drinks and chef Vira for all the pizzas and risotto.
Wish the best for you all."
2341,ChIJlesM_RXmaC4R54fStJCsL58,Fresco Bandung,Prajnawati Wibowo,1,"The worst rib I’ve ever eaten in my life. For USD $125.00 (2 juta rupiah), I would have expected something edible instead of tough, tasteless and unappetizing meat.  One bite and I am having a hard time swallowing. The seafood is so so. The beef carpaccio is so-so. It certainly doesn’t live up to Hilton hotel. The service is very slow as well. I am very disappointed. The worst USD $225 I’ve spent."
2342,ChIJlesM_RXmaC4R54fStJCsL58,Fresco Bandung,Hendy Tjhai,5,"So far, this is the best italian restaurant in Bandung. All the foods have authentic taste of Italy. I, myself love the Quattro Formagio Pizza, Salmone Alla Griglia (Salmon Steak) and Grilled Tuscany Beef.
Great job guys, thanks for your hospitality and we have a chance to meet with the Chef, Mr. Angga. 👍🙏"
2343,ChIJlesM_RXmaC4R54fStJCsL58,Fresco Bandung,Marcella Cindy,5,"I had dinner here to celebrate my birthday. Foods are great, price is still reasonable, and ambience is superb. I felt like having the restaurant for my own since there were no one except us at that time.

The service was incredible, and the waiter Pak Tarjo is very friendly and helpful. Other team including Pak Panca, Chef Gegep, Chef Apuy, Chef Guruh also very nice to us.

What is very surprising for me, they come to our table and singing happy birthday song, and one of them also brought a musical instrument to accompany their singing. Big thanks for them to make my birthday night memorable."
2344,ChIJlesM_RXmaC4R54fStJCsL58,Fresco Bandung,Haitham Ahmed,5,"The seafood is great, thanks Yusup for the service and chef Angga for the delicious food. The atmosphere is great, in front of the swimming pool."
2345,ChIJR5gv3UjmaC4RwnivXflmOg4,MASA,Anggi Dewanggarani,5,"Good FnB and service. They serve Indonesian and western food. The taste has never putting me down. Perfect taste. They also serve alcohol drinks, especially wine and cocktail."
2346,ChIJR5gv3UjmaC4RwnivXflmOg4,MASA,Bilgary Utama,4,"✨Ambience: Well, it’s kinda a fancy restaurant and bar. Cozy enough and they have big ventilations for air. (8/10) for the place.

🥘 Chicken Melt (5/10), Rp.70.000
🍝 Spaghetti Green Pesto (6/10), Rp.45.000
🍰 Green Tea Layer Cake (10/10), Rp.35.000
🍺 Iced Strawberry Tea (7/10), Rp.25.000
🍴 F&B: Well, I’ll start from the Green Tea Layer Cake. It’s super recommended!!! Super tasty omg, the green tea taste so balance because it’s not too bitter and not too sweet. For Spaghetti Green Pesto to be honest has a good taste but.. The platting is sooooo bad! They don’t put the pasta nicely and there is no edible flower. I mean, this spaghetti only has a few mushrooms, at least if the edible flower existed then the customer will not look at this food as a boring one. About the Chicken Melt, it’s super standard for that price.. BUT, the mushroom sauce is SOOOOO GOOOOODDD!!! (5/10) is for the chicken, but for the mushroom sauce I’ll give (10/10)! Iced Strawberry Tea just standard, nothing special. And they gave us a cup pf cendol as a free takjil but it tastes really awful :(. Overall (7/10) for the F&Bs."
2347,ChIJR5gv3UjmaC4RwnivXflmOg4,MASA,Ayunda Sheya,5,"great place and great food!! I love the ambiance of the place. a great view of the backyard with greeneries, love it! the food is also great! they have steaks, pasta, pizza, and a wide range of Indonesian food. They also serve wide range of alcohol from beer, wine, even korean soju. There are also live musics at night."
2348,ChIJR5gv3UjmaC4RwnivXflmOg4,MASA,Pundi Sakti Bagus Wasono,5,"Delicious food. the light is too dim. When our food is finished, the waiter immediately takes our plates. Steak (meat and sauce) is too salty."
2349,ChIJR5gv3UjmaC4RwnivXflmOg4,MASA,tamara kusumawardhani,5,"A quiet, cozy, comfortable place to eat. Generous portion, very worth the price. Wide variation of food too, the whole family can surely find menu of their taste."
2350,ChIJ6xjQYILoaC4R0dKCUDv_bhw,Atmosphere Resort Café,IDNARYMAN,4,"Ordered their recommended oxtail and beef cordon bleu is great, other menus as well. Service and ambience is also nice

However, I can’t find anything special or extraordinary. It’s just expected as what they charge"
2351,ChIJ6xjQYILoaC4R0dKCUDv_bhw,Atmosphere Resort Café,Ribka Wijaya,5,"Love the ambience so much. Place is so pretty, well-maintained and clean. The service also great, we didn't wait too long for food as well. The taste of food was okay, price is reasonable for such portion. Would love to come back 👍"
2352,ChIJ6xjQYILoaC4R0dKCUDv_bhw,Atmosphere Resort Café,maritza falenia Isyana,4,"This place have great ambience!
The food is great as well, and clean!
Sadly there isn't much plug if you wanted to charge, for example the tables nearby the pond doesn't have any plug so if you wanted to charge your devices it might be hard, or you can ask to charge at the cashier.
Since the place is quite open, there isn't any bell on the table, so when there isn't any waiters around it might take a while for them to take your orders.

Overall, it was a great experience!"
2353,ChIJ6xjQYILoaC4R0dKCUDv_bhw,Atmosphere Resort Café,Christian Hardy,5,"Expensive, decent portion, and tastes good. Last time I tried ""Pepper Steak"" and ""Fish Cordon Bleu"", both tastes good. Services was really satisfying. The place was huge, clean, and very comfortable. Backyard area was very good place to eat if you bring your children. Recommended place to eat with your big family or co-workers.

Last visit on: 5 February 2023, 11:40.
Number of visits: more than 4 times."
